upper_threshold,lower_threshold,sharpe_ratio
-100000000,-1200000000,0.10468374949621269
-100000000,-1100000000,0.10468374949621269
-100000000,-1000000000,0.12385031952151519
-100000000,-900000000,0.12385031952151519
-100000000,-800000000,0.09172445934073135
-100000000,-700000000,0.056907863178096665
-100000000,-600000000,0.06435672016231933
-100000000,-500000000,0.07307292733894036
-100000000,-400000000,0.05456538044759492
-100000000,-300000000,0.06178189758051793
-100000000,-200000000,0.10093070942236135
0,-3200000000,0.2106590997412164
0,-3100000000,0.2106590997412164
0,-3000000000,0.2106590997412164
0,-2900000000,0.2106590997412164
0,-2800000000,0.2106590997412164
0,-2700000000,0.1865790687617663
0,-2600000000,0.1865790687617663
0,-2500000000,0.1865790687617663
0,-2400000000,0.1865790687617663
0,-2300000000,0.1865790687617663
0,-2200000000,0.1865790687617663
0,-2100000000,0.1865790687617663
0,-2000000000,0.1865790687617663
0,-1900000000,0.1865790687617663
0,-1800000000,0.1865790687617663
0,-1700000000,0.1865790687617663
0,-1600000000,0.17423982686291994
0,-1500000000,0.17423982686291994
0,-1400000000,0.17423982686291994
0,-1300000000,0.17423982686291994
0,-1200000000,0.17423982686291994
0,-1100000000,0.17423982686291994
0,-1000000000,0.20113189116941171
0,-900000000,0.18244078983087647
0,-800000000,0.15551898529473648
0,-700000000,0.07604490147693657
0,-600000000,0.08598217998640505
0,-500000000,0.02416593331862946
0,-400000000,0.008090757546911702
0,-300000000,0.06080257671119902
0,-200000000,0.0023448476253054976
0,-100000000,0.058051012323517316
100000000,-3200000000,-0.5675983839589267
100000000,-3100000000,-0.5675983839589267
100000000,-3000000000,-0.5675983839589267
100000000,-2900000000,-0.5675983839589267
100000000,-2800000000,-0.5675983839589267
100000000,-2700000000,-0.5653599917322665
100000000,-2600000000,-0.5653599917322665
100000000,-2500000000,-0.5653599917322665
100000000,-2400000000,-0.5653599917322665
100000000,-2300000000,-0.5653599917322665
100000000,-2200000000,-0.5653599917322665
100000000,-2100000000,-0.5653599917322665
100000000,-2000000000,-0.5653599917322665
100000000,-1900000000,-0.5653599917322665
100000000,-1800000000,-0.5653599917322665
100000000,-1700000000,-0.5653599917322665
100000000,-1600000000,-0.5743357385161332
100000000,-1500000000,-0.6188557708505831
100000000,-1400000000,-0.6188557708505831
100000000,-1300000000,-0.6188557708505831
100000000,-1200000000,-0.6188557708505831
100000000,-1100000000,-0.6188557708505831
100000000,-1000000000,-0.593058899226861
100000000,-900000000,-0.6632575344612165
100000000,-800000000,-0.6777046345830249
100000000,-700000000,-0.7632790822828658
100000000,-600000000,-0.7540290118529677
100000000,-500000000,-0.818699989645737
100000000,-400000000,-0.747405404333708
100000000,-300000000,-0.6917218834656388
100000000,-200000000,-0.541576089061052
100000000,-100000000,-0.4107140043665485
100000000,0,-0.01941886500927669
200000000,-3200000000,-0.22611506905168194
200000000,-3100000000,-0.22611506905168194
200000000,-3000000000,-0.22611506905168194
200000000,-2900000000,-0.22611506905168194
200000000,-2800000000,-0.22611506905168194
200000000,-2700000000,-0.23182434806227165
200000000,-2600000000,-0.23182434806227165
200000000,-2500000000,-0.23182434806227165
200000000,-2400000000,-0.23182434806227165
200000000,-2300000000,-0.23182434806227165
200000000,-2200000000,-0.23182434806227165
200000000,-2100000000,-0.23182434806227165
200000000,-2000000000,-0.23182434806227165
200000000,-1900000000,-0.23182434806227165
200000000,-1800000000,-0.23182434806227165
200000000,-1700000000,-0.23182434806227165
200000000,-1600000000,0.009227457353067542
200000000,-1500000000,-0.03356014937152989
200000000,-1400000000,-0.03356014937152989
200000000,-1300000000,-0.03356014937152989
200000000,-1200000000,-0.03356014937152989
200000000,-1100000000,-0.031264350419852795
200000000,-1000000000,-0.001795861155776923
200000000,-900000000,-0.07483343154583892
200000000,-800000000,-0.07637714409831313
200000000,-700000000,-0.11994279868963932
200000000,-600000000,-0.10856321938951732
200000000,-500000000,-0.17938561714474366
200000000,-400000000,-0.1171401212538831
200000000,-300000000,-0.35410825707060645
200000000,-200000000,-0.1135380087087231
200000000,-100000000,0.09091636454055452
200000000,0,0.07115916901761209
200000000,100000000,-0.3074368690726394
300000000,-3200000000,-0.385587140869218
300000000,-3100000000,-0.385587140869218
300000000,-3000000000,-0.385587140869218
300000000,-2900000000,-0.385587140869218
300000000,-2800000000,-0.385587140869218
300000000,-2700000000,-0.38448593258361613
300000000,-2600000000,-0.38448593258361613
300000000,-2500000000,-0.38448593258361613
300000000,-2400000000,-0.38448593258361613
300000000,-2300000000,-0.38448593258361613
300000000,-2200000000,-0.38448593258361613
300000000,-2100000000,-0.38448593258361613
300000000,-2000000000,-0.38448593258361613
300000000,-1900000000,-0.38448593258361613
300000000,-1800000000,-0.38448593258361613
300000000,-1700000000,-0.38448593258361613
300000000,-1600000000,-0.10616099696714311
300000000,-1500000000,-0.15330445099554552
300000000,-1400000000,-0.15330445099554552
300000000,-1300000000,-0.15330445099554552
300000000,-1200000000,-0.15330445099554552
300000000,-1100000000,-0.1974998620490018
300000000,-1000000000,-0.16679850641890956
300000000,-900000000,-0.2598365245111623
300000000,-800000000,-0.1977127506281382
300000000,-700000000,-0.24716772245765237
